HGNC_symbol,1921.stim,2921..stim,966.stim,921.unstim,921..unstim,6966.unstim
ADM5,6.512361826,6.669639609,7.015428915,6.446232613,6.258007383,6.631216698
ADNP,12.33116369,12.25342258,12.20369043,12.84495427,12.46246737,12.72845188
ADNP-AS1,7.33977251,7.229427178,7.14545079,7.476249258,7.345339796,7.335866751
ADNP2,12.11739446,11.66354117,11.89426561,11.87025541,11.58345612,11.63355208
ADO,14.35470937,13.88825602,13.90383519,11.31503421,12.020875,10.50447882
ADORA1,5.684002536,5.684002536,5.684002536,5.684002536,6.445528701,5.684002536
ADORA2A,9.60726655,9.983229698,9.494721858,7.078569099,7.936935437,7.588338363
ADORA2A-AS1,7.083081387,7.691937671,7.357237747,5.965133095,6.733084126,6.181888762
ADORA2B,9.497438508,8.415869652,11.10069768,6.539296354,6.854423589,9.044528407
ADORA2BP1,5.684002536,6.248855168,5.889425093,5.684002536,5.955976396,5.684002536
ADORA3,6.116049387,6.248855168,5.684002536,7.102735711,6.68306074,6.714897443
ADPGK,12.85786737,12.47416949,12.61011654,11.84589625,12.03322925,11.76756464
ADPGK-AS1,6.512361826,7.185100023,6.588566513,6.27712853,6.854423589,6.432068258
ADPRH,10.57666366,11.36639277,11.02098255,11.68441305,11.27686343,11.70669872
ADPRHL1,6.212174677,6.630803293,6.141806269,6.581851957,6.553389672,6.88881856
ADPRM,8.748102367,8.284749351,8.628614955,9.421012399,8.576560419,9.032291917
ADPRS,11.88727693,11.68949331,11.69873704,10.81240597,10.95914119,10.73380925
ADRA1B,5.90063054,6.987454028,5.889425093,5.684002536,6.016855862,5.684002536
ADRA2B,6.512361826,6.373645091,6.29618768,6.080957172,7.489787645,5.872985945
ADRB2,6.456536923,6.902594549,6.224787199,7.441127455,8.948986627,7.145433807
ADRM1,13.85639066,13.62268781,13.46515286,12.7981174,12.94391737,12.38411253
ADSL,12.96673283,11.99232466,12.42473712,12.77532567,11.72376037,12.02229917
ADSS1,6.538771651,6.793400613,6.817639033,7.395740462,7.604439691,8.389014827
ADSS2,13.48362383,12.70016498,13.2756821,11.77791366,11.5881879,11.8409853
ADTRP,5.684002536,7.333282985,5.684002536,6.028044969,7.251349119,5.684002536
AEBP1,9.292335822,9.236752778,8.273141522,6.622249602,7.604439691,6.105385029
AEBP2,12.59220621,11.72820296,12.24462139,11.51996609,11.42224246,11.31465769
AEN,12.46373109,11.79212064,12.10146884,11.47052769,11.12051648,11.62024967
AFAP1,7.931493146,8.260817302,11.48566967,6.766961136,7.345339796,8.956562728
AFAP1-AS1,5.684002536,5.684002536,6.519953428,5.684002536,5.684002536,5.684002536
AFAP1L1,5.684002536,6.031277264,5.889425093,5.684002536,6.421868569,5.951075045
AFAP1L2,7.80335526,12.61139322,7.983968801,7.484873733,10.02413866,7.644132252
AFDN,13.10627089,13.94758745,13.42284692,13.29028049,12.70943503,13.36894622
AFDN-DT,6.166599461,6.344798264,6.444439246,6.207898878,6.258007383,6.432068258
AFF1,10.89730528,11.47963955,11.35887876,11.86116888,11.81355381,11.77085165
AFF2,5.684002536,6.610686002,5.97426954,5.684002536,6.39735457,5.684002536
AFF3,5.90063054,6.282649104,6.09381558,5.684002536,6.016855862,6.47636798
AFF4,12.7026479,12.42423094,12.83313774,12.32266143,11.91906011,12.44275543
AFF4-DT,6.058513389,6.031277264,6.328775079,5.965133095,6.068066365,6.105385029
AFG1L,7.256358691,7.706692229,7.336683302,7.268915491,7.867421091,7.691008793
AFG3L1P,9.469203862,9.898052002,9.473580319,9.12235832,9.806031633,9.250553795
AFG3L2,12.7342209,12.24187732,12.5119165,12.31075303,12.05140873,12.05621823
AFMID,9.265176374,8.653093868,8.782419558,8.475159921,8.261048049,8.695163801
AFTPH,12.10375368,11.7819351,12.00360438,11.54098459,11.31681052,11.35804918
AFTPH-DT,9.177526561,8.102218781,9.184105715,6.799753109,6.840084331,7.165981999
AGA,9.865196575,9.954425685,10.37804382,10.55857625,10.3806799,10.78820321
AGA-DT,6.116049387,6.344798264,6.1850857,6.420943357,6.445528701,6.648622343
AGAP1,6.058513389,7.127105567,6.09381558,6.207898878,7.755682037,6.940448491
AGAP10P,6.166599461,5.967778528,5.889425093,6.27712853,6.258007383,6.875480175
AGAP12P,6.363389184,6.524755774,5.97426954,6.207898878,6.288621095,6.105385029
AGAP13P,5.684002536,6.084680694,5.684002536,5.965133095,6.113084811,6.061164679
AGAP14P,6.058513389,6.373645091,6.09381558,6.207898878,6.371894938,6.432068258
AGAP2,11.72695624,12.3749426,11.0375691,13.34886684,13.63589081,13.03521582
AGAP2-AS1,6.538771651,6.610686002,6.671805153,7.028540909,7.127306512,7.092321825
AGAP3,10.2109915,11.13815872,9.902759353,10.92066187,11.45981421,11.30057283
AGAP4,6.893841624,7.599615031,7.205102626,7.268915491,7.640429886,7.514897246
AGAP5,6.538771651,6.742434788,6.65176035,6.641726071,6.573231087,7.059162446
AGAP6,8.374013365,8.807793969,8.994505119,7.941349505,8.238698716,8.137543085
AGAP7P,6.116049387,6.173951857,5.97426954,6.47063773,6.490586911,6.384711672
AGAP9,6.840428876,7.323304791,7.646012936,6.815726725,7.363266057,7.822145056
AGBL2,6.42689428,6.56889203,6.543505487,6.679377489,6.840084331,6.989571747
AGBL3,6.744146361,6.610686002,6.973103253,6.732952317,6.825527417,6.88881856
AGBL5,9.062134602,9.469083156,9.006389132,10.8919351,10.66452983,10.32805959
AGBL5-AS1,5.90063054,5.884823932,6.1850857,6.660760119,6.016855862,6.432068258
AGBL5-IT1,6.212174677,6.42775076,6.417368493,6.308732116,6.345379965,6.215893106
AGER,7.924292143,8.428746777,8.136290706,8.642984633,8.773564888,9.373631169
AGFG1,13.79936075,13.33798124,13.80931084,11.96023342,11.82635307,11.84791841
AGFG2,11.35510359,12.00288679,11.15722264,11.77428776,12.13784702,11.57917327
AGGF1,11.19916369,11.33440538,11.38503205,11.5504381,11.66715307,11.45569954
AGGF1P1,6.058513389,6.131617921,6.261649895,6.27712853,6.445528701,6.714897443
AGGF1P2,5.990074363,6.131617921,5.889425093,6.207898878,6.421868569,6.875480175
AGK,13.31614893,12.63331073,13.15073032,10.29930302,10.61729493,10.39689509
AGK-DT,5.990074363,5.684002536,6.261649895,5.684002536,5.955976396,5.951075045
AGL,9.393568991,9.493377,9.339697562,9.590806426,9.576759284,9.45988525
AGMAT,10.97265838,10.95511699,10.44124944,8.192602327,8.809845786,7.908313738
AGO1,11.971891,11.83373688,11.94825635,12.2849395,11.99357668,12.234762
AGO2,15.87822304,14.21221925,15.68596229,13.08367615,11.86939337,12.74004961
AGO3,10.86620435,10.89738162,10.71595846,10.89267888,10.65389256,10.77806879
AGO4,9.391061113,10.28901564,9.344368909,12.38843391,11.72219584,11.75507899
AGPAT1,10.88760286,10.91986218,10.36894637,12.04124323,11.89946741,11.49510169
AGPAT2,10.73756573,10.94930077,10.52039703,11.72671901,11.93265215,11.51222546
AGPAT3,14.07485217,13.56411089,13.91616503,13.41412414,13.21630081,13.13988753
AGPAT4,8.662524857,9.152593343,8.711282366,8.753484009,9.492601554,8.930389932
AGPAT5,12.17142968,11.91353109,11.91820863,11.56216848,11.37920419,12.07731458
AGPS,12.77972577,12.51753483,12.50700771,12.53774545,12.4875454,12.25992978
AGRN,12.35854219,12.98611457,12.54682546,10.16768602,11.24779181,11.00043792
AGRP,6.253970968,6.373645091,6.29618768,6.207898878,6.573231087,6.454566232
AGTPBP1,9.383510902,9.719422708,9.732016947,10.80846956,10.53940685,10.80255834
AGTRAP,10.35377854,10.43049272,9.841501296,11.57287679,12.0224648,11.27815761
AHCTF1,12.31744122,11.93317659,12.50441741,11.76700847,11.42753301,11.76975681
AHCTF1P1,6.702601238,6.477882595,6.444439246,6.622249602,6.317676649,6.384711672
AHCY,12.6535636,12.17838093,12.23089747,11.20858008,11.63217367,10.71191948
AHCYL1,13.53181092,13.19778535,13.47404978,12.55522113,12.62280256,12.43218502
AHCYL2,9.641375862,9.748266372,10.09174858,10.89787465,10.2355751,11.38975663
AHDC1,12.41271002,12.7737515,11.57924629,11.209774,11.27419611,10.94910942
AHI1,13.13430709,12.9574439,13.55975128,11.31281373,12.07304861,11.53173421
AHI1-DT,8.809967921,8.0239852,8.605193037,6.976021419,7.094004889,7.186158302
AHNAK,14.48484898,14.8209797,15.44501328,17.32029494,16.65767856,17.67727667
AHNAK2,6.166599461,6.344798264,6.224787199,6.028044969,6.317676649,6.333626357
AHR,12.19984525,12.37385808,12.73822111,11.53956121,11.34300957,10.90721937
AHRR,11.48882856,8.275226816,11.82078811,13.17173807,9.512746998,13.10747157
AHSA1,13.79524169,13.02962986,13.29978287,12.22274975,12.30887944,11.76427012
AHSA2P,8.363625592,9.369738671,8.979508219,9.304463615,9.794129959,9.794202526
AICDA,5.684002536,5.684002536,6.224787199,5.88294886,5.684002536,6.776548116
AIDA,11.26398677,11.19700771,11.16708716,11.87025541,11.42945205,11.26630035
AIF1,6.116049387,7.482518557,6.359695104,6.446232613,8.040033522,6.595266154
AIF1L,9.136097857,6.669639609,8.733005146,6.394675016,6.153695847,6.518100858
AIFM1,10.9199818,11.07212884,10.73731244,11.72421535,11.48955013,11.77994312
AIFM2,10.25698287,11.54229513,10.13669124,9.254104065,10.97434264,9.417410052
AIFM3,6.166599461,6.344798264,6.328775079,5.965133095,6.882481134,6.145279158
AIG1,7.179706604,7.272094141,6.973103253,6.86209826,7.481751774,6.682395028
AIM2,10.97015337,10.22177612,12.30302504,7.329153927,7.640429886,8.879282704
AIMP1,11.98848145,11.35324258,11.50705315,10.72739385,10.55444553,10.65371487
AIMP2,12.10223004,11.30283256,11.53219987,9.499631882,9.557502382,8.735185672
AIP,13.39665575,13.5414712,12.99835712,13.57464959,13.3819809,13.33616824
AIRE,6.116049387,6.084680694,6.1850857,6.494239099,7.536929,6.776548116
AJM1,9.865196575,9.799413607,9.715927112,10.95596103,10.19208561,10.78964518
AJUBA,8.27756368,7.971158836,7.056112649,8.157268342,8.202158372,7.309232511
AJUBA-DT,5.684002536,5.967778528,6.039207632,6.243638289,6.371894938,6.105385029
AK1,6.589028203,6.630803293,6.63122822,7.126377396,7.211499544,7.588338363
AK2,14.5893385,13.96371448,14.23898567,12.48055432,13.19658183,12.3343825
AK3,11.08032687,11.57097509,11.08343756,11.58672569,11.65120897,11.38356613
AK3P3,6.058513389,5.967778528,6.359695104,6.169412848,6.225570687,5.872985945
AK4,8.478602835,12.3489624,10.82801303,6.367314084,11.17014522,8.707600524
AK4P1,6.292768387,7.791824183,6.519953428,6.207898878,6.840084331,6.306399962
AK4P4,5.684002536,5.884823932,5.684002536,6.127464679,6.068066365,5.684002536
AK5,6.292768387,6.131617921,6.29618768,6.127464679,5.955976396,6.518100858
AK6,10.64634007,10.18136023,10.51319138,9.277215921,9.203226834,9.229321455
AK7,5.90063054,6.031277264,6.141806269,5.88294886,5.876459265,6.061164679
AK8,5.684002536,6.56889203,5.889425093,5.965133095,6.733084126,6.105385029
AK9,7.70463725,7.928566564,8.125168024,8.207467978,8.247682486,8.501137764
AKAP1,12.44582301,11.65642204,12.54178162,10.35546304,10.0667672,11.06912068
AKAP1-DT,6.292768387,6.314537953,6.261649895,7.028540909,6.780460976,7.395772412
AKAP10,10.85447939,10.97529082,10.93813513,10.72070624,10.98938538,10.74797249
AKAP11,13.41026309,13.41512337,13.23875876,12.8207499,12.58672425,12.49381303
AKAP12,6.876360283,9.007733634,7.839862153,6.169412848,7.63331364,6.408808821
AKAP13,14.13158775,14.2966865,14.53107856,14.35773433,14.08715718,14.54172098
AKAP13-AS1,6.42689428,6.669639609,6.417368493,6.028044969,6.317676649,5.872985945
AKAP17A,13.03938297,13.52788549,12.75771064,12.7943437,12.99192915,12.8643915
AKAP3,6.456536923,6.314537953,6.671805153,7.183355729,7.024151117,7.697566564
AKAP5,7.231377828,9.444368726,7.571388009,8.246332556,9.516379474,9.36198601
AKAP6,5.684002536,6.212790155,5.889425093,6.028044969,6.317676649,6.105385029
AKAP7,6.65898947,7.090784795,7.407119288,8.177571931,7.99219275,9.852071525
AKAP8,11.86048787,11.7679663,11.606078,10.99111063,11.32662669,10.82734063
AKAP8L,10.70176599,11.19823408,10.41938687,11.52668709,11.2515936,11.60764068
AKAP9,11.17833888,12.02792471,11.67681494,11.94848429,12.17748672,12.08525683
AKIP1,9.954268852,10.09167073,9.31610824,11.23520704,11.07526049,11.2673353
AKIRIN1,13.07340896,12.64953305,12.94949101,12.37732399,12.04266103,12.28108488
AKIRIN2,12.23329068,12.27478767,12.03661062,13.01023534,12.34006657,12.79775392
AKNA,14.07417238,15.13883502,14.59717363,15.84564627,16.04267283,16.18923032
AKNAD1,5.684002536,5.684002536,5.684002536,6.581851957,5.684002536,6.181888762
AKR1A1,12.49047434,11.8423885,12.23527835,11.35280876,11.30536029,11.06257675
AKR1B1,11.24684572,11.98488487,11.25110169,12.3886974,12.30392045,12.62953956
AKR1C1,5.684002536,6.706789986,5.97426954,6.028044969,6.371894938,6.384711672
AKR1C3,8.593613241,7.323304791,10.04820894,10.04440299,8.707724034,9.523930456
AKR1C4,5.90063054,5.684002536,6.1850857,5.88294886,5.955976396,6.145279158
AKR1C5P,5.684002536,5.684002536,5.97426954,5.965133095,5.876459265,6.247764386
AKR1C7P,6.821947294,6.373645091,7.015428915,7.860805077,6.936310697,8.109154712
AKR1C8,5.990074363,5.684002536,6.09381558,6.207898878,5.684002536,6.595266154
AKR1D1P1,6.395906702,6.084680694,6.417368493,5.965133095,6.016855862,6.010865934
AKR1E2,6.976937352,7.250958948,7.120663611,7.216199683,7.63331364,7.544797415
AKR7A2,9.891973315,10.36423001,10.34014021,11.6916932,11.52811819,11.72262933
AKR7A2P1,6.116049387,6.282649104,6.1850857,5.88294886,5.684002536,6.010865934
AKR7A3,5.90063054,5.884823932,5.97426954,6.080957172,5.876459265,6.010865934
AKT1,13.37252962,13.08617743,13.106667,13.34425564,13.55164846,12.92890374
AKT1S1,10.7667337,10.42526066,10.74962425,11.3078051,10.78340133,11.36676606
AKT2,13.85027765,13.34588375,13.46448671,13.51616379,13.31182476,13.31581296
AKT3,11.94664189,12.09757817,11.73940447,12.42819718,11.74317508,11.90154886
AKT3-IT1,6.116049387,6.084680694,6.039207632,5.88294886,5.876459265,5.872985945
AKTIP,8.994088316,8.507627923,8.942852499,11.54003583,11.2505084,11.69405717
ALAD,8.922600118,9.552363085,8.86328372,11.6921203,11.36673934,12.18279526
ALAS1,13.53280084,14.79250192,14.33889924,12.02064847,13.24231681,12.45688103
ALCAM,10.37288595,10.56120319,9.929339454,8.954262685,9.734649999,8.657175925
ALDH16A1,11.56824228,11.65508328,10.88332828,12.70216503,12.50902324,11.62631144
ALDH18A1,13.73163203,13.10753782,13.39024778,12.03855897,12.1757733,11.7704868
ALDH1A1,5.684002536,6.688413461,5.684002536,5.684002536,7.251349119,5.684002536
ALDH1A2,6.512361826,10.53618777,6.495641101,6.27712853,8.779677178,6.631216698
ALDH1A3-AS1,5.990074363,6.131617921,5.684002536,6.243638289,6.153695847,5.872985945
ALDH1B1,10.52181452,10.40414001,10.58465645,7.69033883,8.888208713,8.762238257
ALDH1L2,6.166599461,6.314537953,6.261649895,6.602302164,6.611488554,7.263443949
ALDH2,5.90063054,7.852187155,6.141806269,5.88294886,8.415978499,6.247764386
ALDH3A2,9.423324504,10.92357507,9.536088643,10.57813597,11.60611322,10.86064895
ALDH3B1,5.990074363,7.852187155,6.328775079,6.207898878,9.34505736,6.010865934
ALDH3B2,5.684002536,5.884823932,5.97426954,6.169412848,5.876459265,6.105385029
ALDH4A1,7.865220157,7.965157478,8.616953185,8.454738035,9.258626771,8.156142167
ALDH5A1,7.139328814,8.23645779,7.216662312,8.089090142,8.973115094,7.973401234
ALDH6A1,8.326636819,9.406475486,8.970433086,10.77093173,10.30943544,11.01160013
ALDH7A1,5.684002536,7.053203711,5.889425093,5.965133095,7.611720576,5.951075045
ALDH8A1,6.512361826,6.56889203,6.691392152,6.517105505,6.573231087,7.047877537
ALDH9A1,12.23329068,12.27158845,12.1181699,12.55051881,12.46924422,12.4847239
ALDOA,16.67795423,16.77700124,16.05264178,15.77811838,16.22716052,15.51836188
ALDOB,6.058513389,5.884823932,5.684002536,6.169412848,5.876459265,6.061164679
ALDOC,9.832390161,10.1663771,10.28678883,10.89639206,11.05861404,11.24439303
ALG1,11.38611933,11.04784241,11.03900243,11.11481952,11.04114551,11.04699011
ALG10,9.124035495,9.214955872,8.866554241,8.895476675,8.994222049,8.829092775
ALG10B,9.020398033,9.320746451,9.304165419,9.007929812,9.424610147,9.104173439
ALG11,10.176594,9.746585671,9.994452545,9.24943629,9.4265432,9.214267868
ALG12,10.09297838,10.24928745,9.796328382,10.94237607,10.91597738,10.74797249
ALG13,10.6875999,10.38594038,10.65086622,9.355274441,9.445731038,9.406118409
ALG13-AS1,5.684002536,6.173951857,5.889425093,5.88294886,5.955976396,5.951075045
ALG14,8.118747135,8.255980109,7.874028175,7.348563625,7.843406314,7.671130404
ALG1L,5.90063054,5.967778528,5.97426954,6.028044969,6.016855862,5.872985945
ALG1L10P,5.90063054,6.031277264,6.691392152,6.169412848,6.225570687,6.277846683
ALG1L13P,5.990074363,6.724790586,6.973103253,6.028044969,7.363266057,7.272747557
ALG1L15P,6.058513389,5.884823932,6.141806269,5.684002536,5.876459265,5.951075045
ALG1L2,6.166599461,6.477882595,6.09381558,6.338722966,7.46551967,6.181888762
ALG1L6P,7.083081387,6.524755774,7.387416241,6.679377489,6.490586911,6.746248139
ALG1L7P,5.684002536,6.031277264,6.039207632,5.88294886,5.955976396,5.951075045
ALG1L9P,6.681070627,6.373645091,6.610175878,6.127464679,6.190960507,6.145279158
ALG2,13.31582034,12.42160933,12.750952,11.86344588,11.4003948,11.67078468
ALG3,12.52129829,12.06871224,12.2046482,10.72655959,10.97762619,10.44163287
ALG5,11.1637996,10.95221181,10.85512256,10.44850392,10.30943544,10.10622118
ALG6,9.525125763,9.738152453,9.385735945,9.627143999,10.00492195,9.527405698
ALG8,11.14763514,11.10780787,10.94732475,10.22675651,10.86227139,9.703533486
ALG9,8.936498904,8.905243277,8.696610979,8.688932595,8.970454418,8.788778994
ALK,6.058513389,6.173951857,5.97426954,6.169412848,6.113084811,6.181888762
ALKAL2,5.990074363,5.967778528,6.09381558,5.684002536,5.955976396,5.872985945
ALKBH1,10.25010837,9.758309381,9.941679355,9.477892021,9.46842101,9.570147811
ALKBH2,9.731189256,8.710075996,9.681354065,7.988578175,7.604439691,8.219297407
ALKBH3,10.29087081,9.483304749,9.943214407,10.02957652,9.56628769,9.663071704
ALKBH3-AS1,6.212174677,6.314537953,6.470497404,6.169412848,6.153695847,6.359686744
ALKBH4,9.572323842,9.612708806,9.383469002,10.05109201,9.8964565,10.04466149
ALKBH5,12.58322387,13.02687282,12.75988411,12.59412686,12.45165215,12.67605048
ALKBH6,8.173778946,8.667558637,8.152804731,8.43400985,8.707724034,8.490325933
ALKBH7,10.59738175,10.07035946,10.08481473,12.14252612,11.25754764,11.75913031
ALKBH8,10.18527087,10.07705326,10.36894637,9.346566955,9.483349742,9.825544342
ALMS1,9.558996968,10.07838829,10.29040784,10.37370606,10.40919192,10.27752754
ALMS1-IT1,6.764220249,7.090784795,6.928960673,6.766961136,7.1596285,6.306399962
ALOX12,7.730036141,7.691937671,7.613392467,8.19757566,8.18351277,8.165346599
ALOX12-AS1,7.826900175,7.615478856,7.8536359,8.227039074,8.024276521,8.550507457
ALOX12B,6.702601238,6.173951857,6.566358688,6.308732116,6.190960507,6.538124066
ALOX12P2,6.116049387,6.173951857,6.882792392,6.207898878,6.345379965,7.31817799
ALOX15,5.90063054,10.46557494,5.97426954,5.965133095,11.40868732,6.181888762
ALOX15B,5.684002536,9.34545313,5.889425093,5.684002536,9.182742134,6.181888762
ALOX15P1,6.538771651,6.212790155,6.566358688,7.329153927,6.6299629,7.96809791
ALOX5,6.992773616,8.833595377,6.389167843,6.367314084,10.05186591,6.277846683
ALOX5AP,12.26563789,12.09297191,11.46716114,13.98226854,13.856995,13.89961254
ALPK1,5.684002536,7.11513236,6.359695104,6.207898878,7.489787645,6.497529838
ALPK2,5.684002536,6.212790155,6.1850857,5.684002536,6.113084811,5.951075045
ALPK3,6.329109341,6.501690324,6.470497404,6.47063773,6.468412658,6.518100858
ALPL,5.90063054,6.248855168,5.889425093,5.684002536,6.445528701,5.872985945
