,ensembl_gene_id,ensembl_transcript_id,hgnc_symbol
84244,ENSG00000047056,ENST00000358220,WDR37
37983,ENSG00000047188,ENST00000161863,YTHDC2
36020,ENSG00000047230,ENST00000359276,CTPS2
74274,ENSG00000047249,ENST00000355221,ATP6V1H
43603,ENSG00000047315,ENST00000450656,POLR2B
117685,ENSG00000047346,ENST00000568871,FAM214A
52386,ENSG00000047365,ENST00000503225,ARAP2
3522,ENSG00000047410,ENST00000367478,TPR
41183,ENSG00000047457,ENST00000481169,CP
124821,ENSG00000047578,ENST00000566023,KATNIP
40753,ENSG00000047579,ENST00000344537,DTNBP1
71377,ENSG00000047621,ENST00000261250,C12orf4
36899,ENSG00000047634,ENST00000398080,SCML1
46192,ENSG00000047644,ENST00000380861,WWC3
36205,ENSG00000047648,ENST00000657361,ARHGAP6
43291,ENSG00000047662,ENST00000265018,FAM184B
11133,ENSG00000047849,ENST00000429422,MAP4
38362,ENSG00000047932,ENST00000368498,GOPC
90792,ENSG00000048028,ENST00000003302,USP28
55705,ENSG00000048052,ENST00000417496,HDAC9
44677,ENSG00000048140,ENST00000310032,TSPAN17
51313,ENSG00000048162,ENST00000614830,NOP16
48247,ENSG00000048342,ENST00000515124,CC2D2A
82218,ENSG00000048392,ENST00000251810,RRM2B
53830,ENSG00000048405,ENST00000485577,ZNF800
125299,ENSG00000048462,ENST00000053243,TNFRSF17
109991,ENSG00000048471,ENST00000569801,SNX29
42204,ENSG00000048544,ENST00000053468,MRPS10
56790,ENSG00000048545,ENST00000372958,GUCA1A
88421,ENSG00000048649,ENST00000308488,RSF1
448,ENSG00000048707,ENST00000620676,VPS13D
86014,ENSG00000048740,ENST00000637215,CELF2
85427,ENSG00000048828,ENST00000277165,FAM120A
11934,ENSG00000048991,ENST00000483021,R3HDM1
7153,ENSG00000049089,ENST00000372748,COL9A2
111696,ENSG00000049130,ENST00000378535,KITLG
47482,ENSG00000049167,ENST00000676185,ERCC8
50245,ENSG00000049192,ENST00000381055,ADAMTS6
6080,ENSG00000049239,ENST00000377403,H6PD
21488,ENSG00000049245,ENST00000054666,VAMP3
21491,ENSG00000049246,ENST00000377532,PER3
21500,ENSG00000049247,ENST00000377516,UTS2
21503,ENSG00000049249,ENST00000377507,TNFRSF9
335,ENSG00000049323,ENST00000404816,LTBP1
76930,ENSG00000049449,ENST00000054950,RCN1
55050,ENSG00000049540,ENST00000445912,ELN
48930,ENSG00000049541,ENST00000352131,RFC2
38982,ENSG00000049618,ENST00000346085,ARID1B
54358,ENSG00000049656,ENST00000320895,CLPTM1L
148893,ENSG00000049759,ENST00000400345,NEDD4L
76291,ENSG00000049768,ENST00000376207,FOXP3
72537,ENSG00000049769,ENST00000055335,PPP1R3F
36433,ENSG00000049860,ENST00000511181,HEXB
51805,ENSG00000049883,ENST00000536805,PTCD2
105400,ENSG00000050130,ENST00000616435,JKAMP
88517,ENSG00000050165,ENST00000396505,DKK3
51893,ENSG00000050327,ENST00000498580,ARHGEF5
48104,ENSG00000050344,ENST00000056233,NFE2L3
53630,ENSG00000050393,ENST00000379170,MCUR1
126090,ENSG00000050405,ENST00000552491,LIMA1
122146,ENSG00000050426,ENST00000551477,LETMD1
109780,ENSG00000050438,ENST00000535225,SLC4A8
17803,ENSG00000050628,ENST00000370931,PTGER3
39045,ENSG00000050730,ENST00000057513,TNIP3
45162,ENSG00000050748,ENST00000452135,MAPK9
45579,ENSG00000050767,ENST00000681261,COL23A1
111481,ENSG00000050820,ENST00000393422,BCAR1
76775,ENSG00000051009,ENST00000449352,FHIP1B
117468,ENSG00000051108,ENST00000562914,HERPUD1
154261,ENSG00000051128,ENST00000433218,HOMER3
105790,ENSG00000051180,ENST00000527860,RAD51
10704,ENSG00000051341,ENST00000264233,POLQ
43847,ENSG00000051382,ENST00000674063,PIK3CB
124508,ENSG00000051523,ENST00000696156,CYBA
51262,ENSG00000051596,ENST00000432305,THOC3
38910,ENSG00000051620,ENST00000448741,HEBP2
123222,ENSG00000051825,ENST00000544217,MPHOSPH9
126543,ENSG00000052126,ENST00000429027,PLEKHA5
113391,ENSG00000052344,ENST00000317508,PRSS8
14291,ENSG00000052723,ENST00000060969,SIKE1
71513,ENSG00000052749,ENST00000491313,RRP12
41373,ENSG00000052795,ENST00000264433,FNIP2
54106,ENSG00000052802,ENST00000507013,MSMO1
71582,ENSG00000052841,ENST00000299240,TTC17
88357,ENSG00000052850,ENST00000652299,ALX4
37729,ENSG00000053108,ENST00000265342,FSTL4
111642,ENSG00000053254,ENST00000557572,FOXN3
18655,ENSG00000053371,ENST00000235835,AKR7A2
18651,ENSG00000053372,ENST00000330263,MRTO4
140645,ENSG00000053438,ENST00000346199,NNAT
158081,ENSG00000053501,ENST00000601662,USE1
55738,ENSG00000053524,ENST00000328913,MCF2L2
90751,ENSG00000053702,ENST00000337508,NRIP2
146654,ENSG00000053747,ENST00000313654,LAMA3
105666,ENSG00000053770,ENST00000261558,AP5M1
45727,ENSG00000053900,ENST00000315368,ANAPC4
70435,ENSG00000053918,ENST00000496887,KCNQ1
15024,ENSG00000054116,ENST00000616074,TRAPPC3
1119,ENSG00000054118,ENST00000354618,THRAP3
75348,ENSG00000054148,ENST00000371661,PHPT1
74694,ENSG00000054179,ENST00000460614,ENTPD2
2694,ENSG00000054219,ENST00000263636,LY75
5107,ENSG00000054267,ENST00000474953,ARID4B
14420,ENSG00000054277,ENST00000462265,OPN3
5084,ENSG00000054282,ENST00000490065,SDCCAG8
5518,ENSG00000054356,ENST00000295718,PTPRN
5217,ENSG00000054392,ENST00000261458,HHAT
20484,ENSG00000054523,ENST00000377093,KIF1B
36375,ENSG00000054598,ENST00000645831,FOXC1
140313,ENSG00000054611,ENST00000337137,TBC1D22A
116256,ENSG00000054654,ENST00000674003,SYNE2
110660,ENSG00000054690,ENST00000329153,PLEKHH1
140355,ENSG00000054793,ENST00000311637,ATP9A
83832,ENSG00000054965,ENST00000064778,FAM168A
73225,ENSG00000054967,ENST00000064780,RELT
106601,ENSG00000054983,ENST00000555000,GALC
13376,ENSG00000055044,ENST00000426814,NOP58
537,ENSG00000055070,ENST00000475078,SZRD1
52095,ENSG00000055118,ENST00000330883,KCNH2
53967,ENSG00000055130,ENST00000409469,CUL1
46239,ENSG00000055147,ENST00000351797,FAM114A2
53605,ENSG00000055163,ENST00000698888,CYFIP2
56755,ENSG00000055208,ENST00000606202,TAB2
39780,ENSG00000055211,ENST00000650599,GINM1
8940,ENSG00000055332,ENST00000681516,EIF2AK2
158960,ENSG00000055483,ENST00000587010,USP36
51323,ENSG00000055609,ENST00000360104,KMT2C
20261,ENSG00000055732,ENST00000370589,MCOLN3
1279,ENSG00000055813,ENST00000407595,CCDC85A
8317,ENSG00000055917,ENST00000338086,PUM2
86503,ENSG00000055950,ENST00000523148,MRPL43
841,ENSG00000055955,ENST00000266041,ITIH4
52179,ENSG00000056050,ENST00000393381,HPF1
36230,ENSG00000056097,ENST00000265069,ZFR
71534,ENSG00000056277,ENST00000370978,ZNF280C
140325,ENSG00000056487,ENST00000403565,PHF21B
73802,ENSG00000056558,ENST00000546084,TRAF1
75092,ENSG00000056586,ENST00000373670,RC3H2
10344,ENSG00000056736,ENST00000288167,IL17RB
55928,ENSG00000056972,ENST00000368761,TRAF3IP2
14018,ENSG00000057019,ENST00000326840,DCBLD2
3936,ENSG00000057252,ENST00000367619,SOAT1
126478,ENSG00000057294,ENST00000549461,PKP2
74339,ENSG00000057608,ENST00000380191,GDI2
36934,ENSG00000057657,ENST00000652320,PRDM1
38822,ENSG00000057663,ENST00000636437,ATG5
111168,ENSG00000057704,ENST00000261226,TMCC3
5398,ENSG00000057757,ENST00000246151,PITHD1
6498,ENSG00000057935,ENST00000405592,MTA3
52527,ENSG00000058056,ENST00000680587,USP13
42560,ENSG00000058063,ENST00000323116,ATP11B
3581,ENSG00000058085,ENST00000493293,LAMC2
48045,ENSG00000058091,ENST00000449528,CDK14
16466,ENSG00000058262,ENST00000464451,SEC61A1
108976,ENSG00000058272,ENST00000450142,PPP1R12A
115073,ENSG00000058335,ENST00000558480,RASGRF1
57119,ENSG00000058404,ENST00000700283,CAMK2B
14815,ENSG00000058453,ENST00000466256,CROCC
109999,ENSG00000058600,ENST00000299853,POLR3E
8435,ENSG00000058668,ENST00000357681,ATP2B4
10480,ENSG00000058673,ENST00000466470,ZC3H11A
37701,ENSG00000058729,ENST00000283109,RIOK2
2438,ENSG00000058799,ENST00000464950,YIPF1
16372,ENSG00000058804,ENST00000371429,NDC1
43292,ENSG00000058866,ENST00000447054,DGKG
117043,ENSG00000059122,ENST00000253928,FLYWCH1
109279,ENSG00000059145,ENST00000389221,UNKL
44454,ENSG00000059377,ENST00000493340,TBXAS1
42746,ENSG00000059378,ENST00000263549,PARP12
80017,ENSG00000059573,ENST00000371224,ALDH18A1
3658,ENSG00000059588,ENST00000040877,TARBP1
40513,ENSG00000059691,ENST00000263985,GATB
11358,ENSG00000059728,ENST00000435990,MXD1
110636,ENSG00000059758,ENST00000261211,CDK17
80275,ENSG00000059769,ENST00000313525,DNAJC25
71445,ENSG00000059804,ENST00000075120,SLC2A3
73879,ENSG00000059915,ENST00000611678,PSD
148877,ENSG00000060069,ENST00000613122,CTDP1
71969,ENSG00000060138,ENST00000279550,YBX3
72332,ENSG00000060140,ENST00000075503,STYK1
88636,ENSG00000060237,ENST00000315939,WNK1
70576,ENSG00000060339,ENST00000536391,CCAR1
143943,ENSG00000060491,ENST00000290291,OGFR
142682,ENSG00000060558,ENST00000262958,GNA15
157579,ENSG00000060566,ENST00000078445,CREB3L3
16226,ENSG00000060642,ENST00000455364,PIGV
926,ENSG00000060656,ENST00000345512,PTPRU
773,ENSG00000060688,ENST00000263694,SNRNP40
80786,ENSG00000060749,ENST00000650167,QSER1
42422,ENSG00000060762,ENST00000360961,MPC1
5264,ENSG00000060971,ENST00000451419,ACAA1
107677,ENSG00000060982,ENST00000261192,BCAT1
117572,ENSG00000061273,ENST00000354334,HDAC7
70142,ENSG00000061337,ENST00000381569,LZTS1
149156,ENSG00000061656,ENST00000679710,SPAG4
2790,ENSG00000061676,ENST00000361354,NCKAP1
118066,ENSG00000061794,ENST00000536569,MRPS35
45798,ENSG00000061918,ENST00000505154,GUCY1B1
122192,ENSG00000061936,ENST00000540469,SFSWAP
57879,ENSG00000061938,ENST00000672548,TNK2
111916,ENSG00000061987,ENST00000641654,MON2
36867,ENSG00000062194,ENST00000424459,GPBP1
75322,ENSG00000062282,ENST00000603276,DGAT2
123035,ENSG00000062485,ENST00000549143,CS
114927,ENSG00000062524,ENST00000263800,LTK
53564,ENSG00000062582,ENST00000317534,MRPS24
140128,ENSG00000062598,ENST00000290246,ELMO2
79874,ENSG00000062650,ENST00000484070,WAPL
147668,ENSG00000062716,ENST00000588915,VMP1
157884,ENSG00000062725,ENST00000083182,APPBP2
157890,ENSG00000062822,ENST00000600859,POLD1
158396,ENSG00000063015,ENST00000360295,SEZ6
118247,ENSG00000063046,ENST00000262056,EIF4B
148451,ENSG00000063127,ENST00000335875,SLC6A16
158914,ENSG00000063169,ENST00000396720,BICRA
152583,ENSG00000063176,ENST00000340932,SPHK2
152567,ENSG00000063177,ENST00000552347,RPL18
152615,ENSG00000063180,ENST00000084798,CA11
151135,ENSG00000063241,ENST00000425675,ISOC2
161329,ENSG00000063244,ENST00000450554,U2AF2
151201,ENSG00000063245,ENST00000270460,EPN1
149223,ENSG00000063322,ENST00000599417,MED29
48122,ENSG00000063438,ENST00000514523,AHRR
146905,ENSG00000063515,ENST00000086933,GSC2
71325,ENSG00000063587,ENST00000370249,ZNF275
75876,ENSG00000063601,ENST00000493995,MTMR1
19133,ENSG00000063660,ENST00000264039,GPC1
107893,ENSG00000063761,ENST00000238561,ADCK1
116090,ENSG00000063854,ENST00000564445,HAGH
54745,ENSG00000063978,ENST00000503659,RNF4
17101,ENSG00000064012,ENST00000392263,CASP8
37602,ENSG00000064042,ENST00000513024,LIMCH1
108137,ENSG00000064102,ENST00000538155,INTS13
110946,ENSG00000064115,ENST00000343028,TM7SF3
80661,ENSG00000064199,ENST00000227135,SPA17
90296,ENSG00000064201,ENST00000437313,TSPAN32
14039,ENSG00000064225,ENST00000489112,ST3GAL6
116839,ENSG00000064270,ENST00000262429,ATP2C2
146792,ENSG00000064300,ENST00000172229,NGFR
88693,ENSG00000064309,ENST00000392693,CDON
82753,ENSG00000064313,ENST00000378164,TAF2
43461,ENSG00000064393,ENST00000406875,HIPK2
52600,ENSG00000064419,ENST00000265388,TNPO3
144878,ENSG00000064489,ENST00000354191,BORCS8-MEF2B
144538,ENSG00000064490,ENST00000421262,RFXANK
145304,ENSG00000064545,ENST00000450333,TMEM161A
159965,ENSG00000064547,ENST00000407877,LPAR2
145577,ENSG00000064601,ENST00000606788,CTSA
145687,ENSG00000064607,ENST00000593795,SUGP2
38763,ENSG00000064651,ENST00000262461,SLC12A2
38014,ENSG00000064652,ENST00000513613,SNX24
140109,ENSG00000064655,ENST00000327619,EYA2
142108,ENSG00000064666,ENST00000263097,CNN2
141907,ENSG00000064687,ENST00000433129,ABCA7
42435,ENSG00000064692,ENST00000514467,SNCAIP
12427,ENSG00000064703,ENST00000679724,DDX20
109813,ENSG00000064726,ENST00000261721,BTBD1
126248,ENSG00000064763,ENST00000686974,FAR2
149130,ENSG00000064787,ENST00000448484,BCAS1
9756,ENSG00000064886,ENST00000445067,CHI3L2
142009,ENSG00000064932,ENST00000361757,SBNO2
13743,ENSG00000064933,ENST00000441310,PMS1
156221,ENSG00000064961,ENST00000416526,HMG20B
3026,ENSG00000064989,ENST00000392370,CALCRL
53303,ENSG00000064995,ENST00000650109,TAF11
55667,ENSG00000064999,ENST00000360359,ANKS1A
161214,ENSG00000065000,ENST00000345016,AP3D1
46309,ENSG00000065029,ENST00000491400,ZNF76
123512,ENSG00000065054,ENST00000567504,SLC9A3R2
123521,ENSG00000065057,ENST00000219066,NTHL1
55666,ENSG00000065060,ENST00000192788,UHRF1BP1
11172,ENSG00000065135,ENST00000369851,GNAI3
104785,ENSG00000065150,ENST00000482642,IPO5
72300,ENSG00000065154,ENST00000368845,OAT
3022,ENSG00000065183,ENST00000487202,WDR3
2393,ENSG00000065243,ENST00000316005,PKN2
150504,ENSG00000065268,ENST00000585809,WDR18
36587,ENSG00000065308,ENST00000182527,TRAM2
113035,ENSG00000065320,ENST00000173229,NTN1
87370,ENSG00000065328,ENST00000378714,MCM10
117203,ENSG00000065357,ENST00000546878,DGKA
123867,ENSG00000065361,ENST00000643266,ERBB3
3045,ENSG00000065413,ENST00000424317,ANKRD44
115303,ENSG00000065427,ENST00000319410,KARS1
120765,ENSG00000065457,ENST00000564657,ADAT1
2498,ENSG00000065485,ENST00000489923,PDIA5
36603,ENSG00000065491,ENST00000373491,TBC1D22B
2671,ENSG00000065518,ENST00000184266,NDUFB4
20159,ENSG00000065526,ENST00000673875,SPEN
12538,ENSG00000065534,ENST00000686039,MYLK
19974,ENSG00000065548,ENST00000421536,ZC3H15
113282,ENSG00000065559,ENST00000582183,MAP2K4
8163,ENSG00000065600,ENST00000261455,PACC1
87757,ENSG00000065613,ENST00000369755,SLK
36827,ENSG00000065615,ENST00000369681,CYB5R4
73807,ENSG00000065621,ENST00000338595,GSTO2
69526,ENSG00000065665,ENST00000379051,SEC61A2
84491,ENSG00000065675,ENST00000263125,PRKCQ
143450,ENSG00000065717,ENST00000262953,TLE2
3505,ENSG00000065802,ENST00000463352,ASB1
80859,ENSG00000065809,ENST00000378470,FAM107B
36841,ENSG00000065833,ENST00000369705,ME1
55279,ENSG00000065882,ENST00000261439,TBC1D1
57168,ENSG00000065883,ENST00000340829,CDK13
7924,ENSG00000065911,ENST00000677997,MTHFD2
69443,ENSG00000065923,ENST00000328306,SLC9A7
90196,ENSG00000065970,ENST00000162391,FOXJ2
9276,ENSG00000065978,ENST00000321358,YBX1
143578,ENSG00000065989,ENST00000592685,PDE4A
4380,ENSG00000066027,ENST00000261461,PPP2R5A
159018,ENSG00000066044,ENST00000407627,ELAVL1
1326,ENSG00000066056,ENST00000372476,TIE1
109677,ENSG00000066084,ENST00000549620,DIP2B
108950,ENSG00000066117,ENST00000394963,SMARCD1
2046,ENSG00000066135,ENST00000372396,KDM4A
19605,ENSG00000066136,ENST00000467203,NFYC
20013,ENSG00000066185,ENST00000372565,ZMYND12
41228,ENSG00000066230,ENST00000264938,SLC9A3
7845,ENSG00000066248,ENST00000264051,NGEF
11924,ENSG00000066279,ENST00000367408,ASPM
20064,ENSG00000066294,ENST00000534968,CD84
11766,ENSG00000066322,ENST00000621943,ELOVL1
82710,ENSG00000066336,ENST00000378538,SPI1
45612,ENSG00000066379,ENST00000471008,POLR1H
13675,ENSG00000066422,ENST00000312938,ZBTB11
116864,ENSG00000066427,ENST00000642417,ATXN3
106579,ENSG00000066455,ENST00000163416,GOLGA5
82147,ENSG00000066468,ENST00000358487,FGFR2
5355,ENSG00000066557,ENST00000370952,LRRC40
46796,ENSG00000066583,ENST00000173527,ISOC1
119499,ENSG00000066629,ENST00000554479,EML1
37663,ENSG00000066651,ENST00000334379,TRMT11
121111,ENSG00000066654,ENST00000636554,THUMPD1
75585,ENSG00000066697,ENST00000395067,MSANTD3
119565,ENSG00000066735,ENST00000697132,KIF26A
106475,ENSG00000066739,ENST00000359933,ATG2B
76227,ENSG00000066777,ENST00000520381,ARFGEF1
121068,ENSG00000066813,ENST00000329697,ACSM2B
74374,ENSG00000066827,ENST00000520356,ZFAT
74163,ENSG00000066855,ENST00000523170,MTFR1
51084,ENSG00000066923,ENST00000426455,STAG3
147720,ENSG00000066926,ENST00000262093,FECH
108082,ENSG00000066933,ENST00000356056,MYO9A
139740,ENSG00000067048,ENST00000360160,DDX3Y
88071,ENSG00000067057,ENST00000607886,PFKP
87071,ENSG00000067064,ENST00000429642,IDI1
3445,ENSG00000067066,ENST00000264052,SP100
69498,ENSG00000067082,ENST00000461124,KLF6
37163,ENSG00000067113,ENST00000264775,PLPP1
107231,ENSG00000067141,ENST00000339362,NEO1
73702,ENSG00000067167,ENST00000521425,TRAM1
70859,ENSG00000067177,ENST00000373542,PHKA1
90495,ENSG00000067182,ENST00000534885,TNFRSF1A
153759,ENSG00000067191,ENST00000394303,CACNB1
15495,ENSG00000067208,ENST00000684568,EVI5
107868,ENSG00000067221,ENST00000541638,STOML1
120971,ENSG00000067225,ENST00000564440,PKM
49214,ENSG00000067248,ENST00000251636,DHX29
2308,ENSG00000067334,ENST00000436063,DNTTIP2
110199,ENSG00000067365,ENST00000563958,METTL22
110268,ENSG00000067369,ENST00000382044,TP53BP1
78957,ENSG00000067445,ENST00000411534,TRO
4006,ENSG00000067533,ENST00000366932,RRP15
8472,ENSG00000067560,ENST00000422781,RHOA
145054,ENSG00000067596,ENST00000592258,DHX8
57444,ENSG00000067601,ENST00000688434,PMS2P4
19062,ENSG00000067606,ENST00000378567,PRKCZ
139733,ENSG00000067646,ENST00000383052,ZFY
17953,ENSG00000067704,ENST00000366922,IARS2
77674,ENSG00000067829,ENST00000370092,IDH3G
114507,ENSG00000067836,ENST00000322048,ROGDI
76253,ENSG00000067840,ENST00000164640,PDZD4
75856,ENSG00000067842,ENST00000263519,ATP2B3
141947,ENSG00000067900,ENST00000399799,ROCK1
122047,ENSG00000067955,ENST00000651988,CBFB
79139,ENSG00000067992,ENST00000493226,PDK3
1155,ENSG00000068001,ENST00000447092,HYAL2
13066,ENSG00000068024,ENST00000345617,HDAC4
10727,ENSG00000068028,ENST00000327761,RASSF1
46030,ENSG00000068078,ENST00000440486,FGFR3
149776,ENSG00000068079,ENST00000415816,IFI35
158405,ENSG00000068097,ENST00000184956,HEATR6
154238,ENSG00000068120,ENST00000588757,COASY
154315,ENSG00000068137,ENST00000591476,PLEKHH3
119153,ENSG00000068305,ENST00000560493,MEF2A
78922,ENSG00000068308,ENST00000376488,OTUD5
82058,ENSG00000068323,ENST00000315869,TFE3
82035,ENSG00000068354,ENST00000376771,TBC1D25
75497,ENSG00000068366,ENST00000439581,ACSL4
72407,ENSG00000068383,ENST00000368594,INPP5A
75331,ENSG00000068394,ENST00000156109,GPKOW
78932,ENSG00000068400,ENST00000619149,GRIPAP1
71756,ENSG00000068438,ENST00000396894,FTSJ1
153333,ENSG00000068489,ENST00000578777,PRR11
19088,ENSG00000068615,ENST00000538924,REEP1
106456,ENSG00000068650,ENST00000375630,ATP11A
11259,ENSG00000068654,ENST00000263857,POLR1A
1513,ENSG00000068697,ENST00000175091,LAPTM4A
18756,ENSG00000068724,ENST00000698499,TTC7A
9216,ENSG00000068745,ENST00000328631,IP6K2
330,ENSG00000068784,ENST00000263736,SRBD1
54000,ENSG00000068796,ENST00000401507,KIF2A
75562,ENSG00000068831,ENST00000464324,RASGRP2
16054,ENSG00000068878,ENST00000404125,PSME4
42395,ENSG00000068885,ENST00000326448,IFT80
158427,ENSG00000068903,ENST00000479290,SIRT2
16063,ENSG00000068912,ENST00000688096,ERLEC1
75835,ENSG00000068971,ENST00000413292,PPP2R5B
75660,ENSG00000068976,ENST00000483742,PYGM
53465,ENSG00000069011,ENST00000265340,PITX1
49772,ENSG00000069020,ENST00000403625,MAST4
146911,ENSG00000069188,ENST00000392650,SDK2
4764,ENSG00000069248,ENST00000261396,NUP133
5147,ENSG00000069275,ENST00000367142,NUCKS1
110252,ENSG00000069329,ENST00000299138,VPS35
110195,ENSG00000069345,ENST00000317089,DNAJA2
147026,ENSG00000069399,ENST00000403534,BCL3
19424,ENSG00000069424,ENST00000655548,KCNAB2
73181,ENSG00000069482,ENST00000538401,GAL
89848,ENSG00000069493,ENST00000536355,CLEC2D
70170,ENSG00000069509,ENST00000378045,FUNDC1
109204,ENSG00000069667,ENST00000335670,RORA
81579,ENSG00000069696,ENST00000176183,DRD4
2702,ENSG00000069702,ENST00000533089,TGFBR3
124608,ENSG00000069764,ENST00000438167,PLA2G10
4466,ENSG00000069812,ENST00000377837,HES2
42055,ENSG00000069849,ENST00000475483,ATP1B3
116382,ENSG00000069869,ENST00000508871,NEDD4
114793,ENSG00000069943,ENST00000565367,PIGB
119230,ENSG00000069956,ENST00000560802,MAPK6
115373,ENSG00000069966,ENST00000261837,GNB5
120682,ENSG00000069974,ENST00000396307,RAB27A
149539,ENSG00000069998,ENST00000155674,HDHD5
143802,ENSG00000070010,ENST00000263202,UFD1
71685,ENSG00000070018,ENST00000261349,LRP6
81400,ENSG00000070047,ENST00000416188,PHRF1
74934,ENSG00000070061,ENST00000674740,ELP1
89307,ENSG00000070081,ENST00000528644,NUCB2
57740,ENSG00000070087,ENST00000452853,PFN2
72423,ENSG00000070159,ENST00000447271,PTPN3
113501,ENSG00000070182,ENST00000644917,SPTB
40362,ENSG00000070190,ENST00000296414,DAPP1
85645,ENSG00000070214,ENST00000374723,SLC44A1
106583,ENSG00000070269,ENST00000556810,TMEM260
116102,ENSG00000070366,ENST00000574501,SMG6
106206,ENSG00000070367,ENST00000621441,EXOC5
139921,ENSG00000070371,ENST00000621271,CLTCL1
158745,ENSG00000070388,ENST00000591390,FGF22
158755,ENSG00000070404,ENST00000166139,FSTL3
150024,ENSG00000070413,ENST00000537045,DGCR2
158748,ENSG00000070423,ENST00000605891,RNF126
114641,ENSG00000070444,ENST00000174618,MNT
6952,ENSG00000070476,ENST00000514463,ZXDC
152715,ENSG00000070495,ENST00000445478,JMJD6
