,1921.stim,2921..stim,966.stim,921.unstim,921..unstim,6966.unstim
ENSG00000187980,6.212174677,6.501690324,6.328775079,5.88294886,6.749152272,6.215893106
ENSG00000225986,7.872751163,8.144959883,7.492006268,7.299424067,7.794007214,7.036471681
ENSG00000162543,9.54779553,11.12338603,8.589356807,7.535385036,9.862677899,7.630413967
ENSG00000162545,9.664363031,7.735700307,9.901180373,10.12268562,7.787698062,10.06388551
ENSG00000090432,12.04508972,11.75677622,11.87794645,11.79192839,11.71984586,11.6847932
ENSG00000158825,5.684002536,7.240243736,5.684002536,5.684002536,8.252152251,5.684002536
ENSG00000158828,9.464443323,9.511329952,9.882095779,11.73129779,10.61476543,11.84168011
ENSG00000117242,8.553297983,8.706581823,8.722185871,8.799215757,8.710930478,8.744261325
ENSG00000244038,14.39500628,14.10438645,13.97103802,14.56304296,14.17396357,14.16286891
ENSG00000117245,5.684002536,6.031277264,5.684002536,5.965133095,6.764940439,5.872985945
ENSG00000189410,5.90063054,5.684002536,6.389167843,5.684002536,5.684002536,5.684002536
ENSG00000127483,12.78969853,13.2296058,12.90619046,13.56756904,13.59684052,13.33616824
ENSG00000075151,12.11361828,12.71907664,12.05442946,11.04696197,12.04735389,11.04034466
ENSG00000117298,14.88705351,14.03293324,14.51270188,12.46013985,12.12043447,12.7669976
ENSG00000231105,6.858561078,6.887727591,7.510093222,6.877073352,6.468412658,6.927788386
ENSG00000227001,5.990074363,5.967778528,6.141806269,6.207898878,6.317676649,6.848243752
ENSG00000187952,5.90063054,6.084680694,5.97426954,5.965133095,5.684002536,6.145279158
ENSG00000142794,8.27756368,8.483200509,9.055811171,9.925644567,9.828084344,10.61843995
ENSG00000162551,5.90063054,6.248855168,5.889425093,5.684002536,6.445528701,5.872985945
ENSG00000076864,6.363389184,7.027394568,7.305162156,6.517105505,8.439535459,7.786017569
ENSG00000090686,11.29032632,11.78683314,11.16511965,12.09487447,12.4395658,11.91712482
ENSG00000142798,6.329109341,7.282518329,6.588566513,6.783502176,8.300376891,6.88881856
ENSG00000228397,5.90063054,6.282649104,6.444439246,6.127464679,5.684002536,6.408808821
ENSG00000218510,8.305043529,7.82570423,8.406626567,8.599185227,8.330202742,9.24844477
ENSG00000070831,14.89499394,14.62617927,14.66936112,14.83529044,14.71145445,14.1281985
ENSG00000271428,5.990074363,6.248855168,5.684002536,6.028044969,5.876459265,5.872985945
ENSG00000271840,5.684002536,5.684002536,6.039207632,6.028044969,5.955976396,6.010865934
ENSG00000162552,6.292768387,6.131617921,6.417368493,6.080957172,6.113084811,6.105385029
ENSG00000184677,11.06397601,11.28274252,11.42503828,11.25673773,11.33637647,11.5907931
ENSG00000237200,6.166599461,5.967778528,5.684002536,6.169412848,6.016855862,6.145279158
ENSG00000173372,5.990074363,8.758100678,5.889425093,5.684002536,9.664438141,5.684002536
ENSG00000159189,5.684002536,7.446907336,5.684002536,5.684002536,8.002973448,5.684002536
ENSG00000173369,5.684002536,8.12375874,5.684002536,5.684002536,8.671959442,5.684002536
ENSG00000133216,6.212174677,6.590060898,6.470497404,5.88294886,7.14895907,5.684002536
ENSG00000004487,12.20695113,11.94161944,11.86467605,12.37572985,11.90257874,12.86165413
ENSG00000169641,12.39508654,12.73921814,11.97843768,12.54083087,12.83650471,11.89386484
ENSG00000229010,5.90063054,6.344798264,6.039207632,6.028044969,6.113084811,6.010865934
ENSG00000261326,6.363389184,6.776724038,6.747660324,6.891822899,6.665727502,7.070329505
ENSG00000125944,13.98160856,13.78639046,13.92529534,13.62639491,13.79203356,13.2912302
ENSG00000125945,9.30305613,9.450587569,9.58813512,9.96160504,9.651293927,10.05310368
ENSG00000249087,6.456536923,6.373645091,6.519953428,6.446232613,6.716722661,6.95295225
ENSG00000204219,5.684002536,5.967778528,5.97426954,6.080957172,5.876459265,6.47636798
ENSG00000088280,5.90063054,5.684002536,6.224787199,5.965133095,6.068066365,6.247764386
ENSG00000007968,9.00401191,9.983229698,8.360429461,11.43115256,12.06134155,9.441572918
ENSG00000117318,6.992773616,8.206638932,6.710547971,6.766961136,9.470295661,6.557637453
ENSG00000197880,5.684002536,6.031277264,5.684002536,5.684002536,6.068066365,6.105385029
ENSG00000142676,15.76889746,15.08078711,15.43593509,15.71745642,15.02587339,15.57178014
ENSG00000011007,12.84608266,12.8994652,12.68888363,11.68784358,11.72219584,11.55691885
ENSG00000236810,6.911019108,6.688413461,6.943888843,7.002611703,6.764940439,6.95295225
ENSG00000057757,11.96771339,11.64387836,11.69055526,11.13946436,11.29592379,11.34732314
ENSG00000011009,13.10911812,12.63760937,12.51578009,12.50870621,12.53798705,11.76023324
ENSG00000117308,10.43359162,10.55163326,9.542191637,9.650277876,10.29791187,8.762238257
ENSG00000117305,10.10827114,10.23260422,10.26977863,11.06158534,10.81679023,11.30712935
ENSG00000179163,9.628679987,9.446444686,9.566346286,11.54430038,11.31991759,11.78211657
ENSG00000188822,5.90063054,6.031277264,5.889425093,6.622249602,6.854423589,7.254064602
ENSG00000229106,5.90063054,5.684002536,5.684002536,5.965133095,5.955976396,6.247764386
ENSG00000230228,6.212174677,5.884823932,5.889425093,6.028044969,5.955976396,5.872985945
ENSG00000189266,12.8122378,13.01196275,12.75204425,13.00199267,13.10727482,12.70134131
ENSG00000188529,13.94574448,13.49235176,13.74460861,12.57688776,12.77030605,12.18169818
ENSG00000185436,7.865220157,8.883820639,9.173627528,7.630627916,9.004658502,8.254109966
ENSG00000158055,5.90063054,5.967778528,6.63122822,5.965133095,6.113084811,6.861957446
ENSG00000001460,8.419811715,8.398510889,8.644013854,9.01346225,8.940851304,8.66677013
ENSG00000001461,11.44861859,11.05530678,11.67220559,13.05988468,12.08130942,12.97490849
ENSG00000117602,10.86710233,9.907101709,11.2985383,13.59031173,11.56916688,13.1847919
ENSG00000133226,12.53293695,12.81848004,12.61011654,12.00526487,12.36333588,12.02229917
ENSG00000169504,14.00737393,13.00094162,14.00111427,12.1324917,11.65818065,12.81660469
ENSG00000020633,16.42874427,15.5172031,15.82359468,14.31248782,13.96410209,14.00562194
ENSG00000278034,6.116049387,6.031277264,6.261649895,6.028044969,5.876459265,5.684002536
ENSG00000229162,7.166409408,7.000937974,7.069335333,6.080957172,6.345379965,6.557637453
ENSG00000117614,11.92827087,11.87686799,11.8751417,12.58656702,12.19281662,12.23555518
ENSG00000117616,10.38924285,11.02244736,10.36894637,11.32443329,11.60186546,11.59821385
ENSG00000272432,6.212174677,6.248855168,5.97426954,6.47063773,6.445528701,6.454566232
ENSG00000261349,6.65898947,7.138949722,6.86691066,7.726283697,7.589749843,7.957427188
ENSG00000187010,6.893841624,6.959946634,6.83434583,7.660834903,7.589749843,8.128146564
ENSG00000224183,5.90063054,6.344798264,6.29618768,6.92067852,6.780460976,7.537389904
ENSG00000259984,5.990074363,6.131617921,5.97426954,6.207898878,6.190960507,6.538124066
ENSG00000183726,13.80077029,13.57959705,13.50974459,13.68592035,13.46884126,13.38022688
ENSG00000188672,6.212174677,5.967778528,6.1850857,6.207898878,6.371894938,6.497529838
ENSG00000238084,6.292768387,6.248855168,6.328775079,6.27712853,6.153695847,6.061164679
ENSG00000204178,10.74344678,10.79001129,11.0659682,11.77831598,11.02727011,11.57416453
ENSG00000157978,9.043024366,9.334275915,9.432527814,10.78542375,10.57627966,10.73605483
ENSG00000117643,10.6845461,7.884553565,10.52244917,11.79709936,7.749182355,12.81040758
ENSG00000233478,6.166599461,5.967778528,6.09381558,6.169412848,5.684002536,6.105385029
ENSG00000162430,9.703218753,10.47674436,10.01648884,10.95596103,11.76004644,11.44339114
ENSG00000228172,6.821947294,7.078403034,6.783310397,7.458815193,7.270765703,7.420553153
ENSG00000117640,9.711266231,10.16386466,10.00477826,10.32158867,10.66208204,10.68427472
ENSG00000127423,7.91705161,8.322189837,7.357237747,7.404955965,8.096272302,6.791331717
ENSG00000182749,7.068552261,7.41021808,7.193423498,6.86209826,7.280352804,7.135015009
ENSG00000117632,12.58458843,13.06214152,10.82469208,14.17612758,14.49404624,12.30596745
ENSG00000158006,9.976115936,9.87977947,10.00183563,10.39907327,10.5197088,11.03731385
ENSG00000158014,5.684002536,5.967778528,6.224787199,5.88294886,6.258007383,7.491986069
ENSG00000158022,5.684002536,5.684002536,5.889425093,5.684002536,6.068066365,6.631216698
ENSG00000175087,9.817565034,9.881311104,9.447790146,10.64678169,10.27672036,10.18403447
ENSG00000236782,7.243936385,6.809784147,7.056112649,6.028044969,6.190960507,6.247764386
ENSG00000142684,8.266415081,7.591607217,8.227313617,6.581851957,6.421868569,6.665675681
ENSG00000142675,6.253970968,6.248855168,6.389167843,6.080957172,6.153695847,5.951075045
ENSG00000130695,11.1079324,10.94199732,10.75137452,10.65995182,11.01964502,10.04466149
ENSG00000142669,15.95621609,15.50515141,15.18050827,15.98659601,15.97018973,15.46765071
ENSG00000158062,9.052611725,9.286349487,9.617322026,9.855496909,10.28417297,10.97595234
ENSG00000169442,14.79044301,14.72106694,14.69752636,14.94890098,15.11558591,14.91090624
ENSG00000176092,6.484984805,6.314537953,7.272765767,7.645821622,6.987415522,7.798172195
ENSG00000176083,5.684002536,5.684002536,5.97426954,6.338722966,6.512108865,5.951075045
ENSG00000117682,11.64612629,11.15594086,11.2135192,11.23813546,10.97434264,11.02696113
ENSG00000223583,6.116049387,6.173951857,6.141806269,6.028044969,6.113084811,5.684002536
ENSG00000225891,6.058513389,6.282649104,6.1850857,6.308732116,6.190960507,5.951075045
ENSG00000198830,13.95821963,14.50511679,13.43091699,14.90509554,15.34327681,14.22128982
ENSG00000117676,15.40552938,15.6057165,15.18217036,14.49725042,14.69574995,13.81583006
ENSG00000260063,7.205837398,7.173740309,6.958600472,6.732952317,6.795725336,6.557637453
ENSG00000117713,14.29186278,14.27898254,14.20333686,14.34326246,14.12026899,14.09653559
ENSG00000060642,11.56989704,11.28966212,11.78451918,10.59469247,10.52510779,10.75167662
ENSG00000241188,5.90063054,5.884823932,6.039207632,5.965133095,5.955976396,5.951075045
ENSG00000204160,14.07931144,14.15765703,14.26821269,12.27271421,12.35730172,12.20807005
ENSG00000175793,6.116049387,6.45326313,5.97426954,6.446232613,6.153695847,6.061164679
ENSG00000142751,11.9317065,11.47306964,11.7327795,11.16307861,11.07096318,11.3101454
ENSG00000198746,10.1996169,10.13465125,10.03675528,10.60016925,10.26815552,10.44255028
ENSG00000090273,13.69748292,13.07187087,13.42982538,12.14408771,12.54353353,11.92107485
ENSG00000253368,6.484984805,6.248855168,6.63122822,6.028044969,6.016855862,6.145279158
ENSG00000090020,10.93889472,11.35489293,10.55989543,11.78793806,11.87503623,11.76683318
ENSG00000214973,5.990074363,6.031277264,6.039207632,5.684002536,6.068066365,5.951075045
ENSG00000225159,7.008371982,6.688413461,6.747660324,6.602302164,6.39735457,6.557637453
ENSG00000142784,13.29580003,12.45814112,12.82069846,13.63130182,12.80156481,13.45159017
ENSG00000243659,5.684002536,6.084680694,5.889425093,5.965133095,5.684002536,6.181888762
ENSG00000186501,11.60152131,11.29940838,11.37315133,10.92284808,11.23961121,10.9765854
ENSG00000241547,6.702601238,6.314537953,6.519953428,6.169412848,6.225570687,6.408808821
ENSG00000142765,11.91574764,11.82185494,11.45647718,12.01075341,11.89496137,11.57667107
ENSG00000142733,7.80335526,8.555228669,7.996322445,8.400183183,8.791822494,8.174488838
ENSG00000181773,8.16777379,7.721278375,7.621627106,6.243638289,6.371894938,6.247764386
ENSG00000158195,13.79051975,13.81083721,13.78539961,14.48891883,14.22635203,14.17249543
ENSG00000237429,5.684002536,5.967778528,5.889425093,5.684002536,6.016855862,6.648622343
ENSG00000126705,12.41271002,12.7737515,11.57924629,11.209774,11.27419611,10.94910942
ENSG00000000938,7.304752285,11.10780787,7.082397185,6.560863378,11.90843746,6.714897443
ENSG00000235912,6.723616076,6.630803293,6.444439246,6.679377489,6.573231087,6.408808821
ENSG00000233975,6.329109341,6.031277264,6.141806269,6.080957172,6.068066365,6.061164679
ENSG00000126709,12.65200247,13.47437769,11.19242335,12.01860678,12.70092278,11.73875894
ENSG00000225886,6.744146361,7.185100023,6.224787199,6.207898878,6.512108865,6.454566232
ENSG00000009780,8.75991181,8.811045163,8.921022064,10.07622987,9.507280905,10.1796368
ENSG00000231344,5.90063054,6.084680694,5.684002536,6.127464679,5.876459265,6.010865934
ENSG00000117758,10.45765164,10.58766539,10.17896919,10.00497982,10.45328982,9.907695201
ENSG00000270031,6.058513389,5.684002536,5.889425093,6.028044969,6.016855862,5.951075045
ENSG00000117751,12.35758468,12.06636438,12.07133088,11.77912028,11.79283574,11.48357181
ENSG00000130775,9.084108779,10.07437948,8.288081613,11.54855235,11.85125795,11.1272863
ENSG00000117748,12.52357663,12.28087563,12.61468723,12.15899357,12.35402265,12.18826821
ENSG00000130768,5.684002536,5.684002536,5.684002536,6.127464679,6.153695847,6.247764386
ENSG00000158156,8.641353362,8.823975252,8.468806903,10.10351132,9.998458783,9.583559695
ENSG00000158161,11.62611859,11.79617479,11.5639,10.85424753,11.35668927,10.78314491
ENSG00000238231,6.166599461,6.031277264,6.039207632,5.965133095,5.955976396,5.872985945
ENSG00000240750,6.116049387,6.084680694,6.1850857,5.684002536,5.955976396,5.951075045
ENSG00000228589,7.111567143,6.809784147,6.610175878,6.679377489,6.716722661,6.557637453
ENSG00000169403,6.363389184,7.82570423,6.29618768,6.539296354,10.03680837,6.247764386
ENSG00000126698,12.69483503,12.72971248,12.50597215,12.72696648,12.89841387,12.29991333
ENSG00000130770,11.13352752,11.38858384,10.40721932,12.26441035,12.25093059,11.89687651
ENSG00000270605,6.212174677,6.42775076,6.224787199,6.660760119,6.553389672,7.30021801
ENSG00000130766,8.980747553,10.82458112,10.97828759,11.17901565,11.36373166,11.80117442
ENSG00000130772,10.72474048,10.83880942,10.6768889,10.65294275,11.04928224,10.70123172
ENSG00000204138,9.84523756,10.76539181,9.904336596,10.96518274,11.11992232,10.77078602
ENSG00000180198,12.52386117,12.49949981,12.01638863,11.8179912,11.93231391,10.59223145
ENSG00000242125,10.92946929,11.02175476,11.08343756,8.723277561,8.678530498,8.472116474
ENSG00000200087,7.231377828,7.343177262,7.367382609,5.684002536,6.153695847,6.061164679
ENSG00000231468,6.329109341,6.373645091,6.224787199,6.028044969,5.955976396,5.684002536
ENSG00000279443,7.179706604,7.343177262,7.133126928,6.732952317,6.949328667,6.576674769
ENSG00000180098,10.477791,10.34662264,10.11235153,11.03757833,11.12821834,10.89722266
ENSG00000197989,9.682899905,10.02814657,10.19192996,8.88644353,9.330667375,9.436033081
ENSG00000221539,6.564302067,6.45326313,6.898421453,6.394675016,6.317676649,6.497529838
ENSG00000120656,10.43722637,10.41050882,10.31548901,10.71735075,10.73454065,10.44712853
ENSG00000188060,5.90063054,6.282649104,5.97426954,6.080957172,7.336273627,6.181888762
ENSG00000229388,6.681070627,6.248855168,6.588566513,6.127464679,6.225570687,6.145279158
ENSG00000274978,6.840428876,6.373645091,6.141806269,6.080957172,6.016855862,5.951075045
ENSG00000162419,11.60958836,11.84981882,11.41127268,11.16677206,11.60143999,10.71343985
ENSG00000198492,13.01530068,12.56582099,12.78550015,12.34183935,12.2881476,12.14191891
ENSG00000116329,6.166599461,5.684002536,5.97426954,6.207898878,5.955976396,5.872985945
ENSG00000159023,10.75901315,11.29253552,11.10617754,14.65631726,13.13678193,14.39893404
ENSG00000225616,6.329109341,6.212790155,6.141806269,5.965133095,6.190960507,6.333626357
ENSG00000277958,5.90063054,5.684002536,5.889425093,6.169412848,5.955976396,6.061164679
ENSG00000253304,6.42689428,5.967778528,6.444439246,5.88294886,5.876459265,5.951075045
ENSG00000116350,13.14322407,13.16320856,12.86316818,13.03552601,13.14000728,12.80987515
ENSG00000116353,10.2109915,9.809105629,9.955436059,8.63577959,9.11945275,8.887476475
ENSG00000237934,6.116049387,6.031277264,6.29618768,5.88294886,5.876459265,5.872985945
ENSG00000060656,6.116049387,7.000937974,6.1850857,6.207898878,8.125983609,6.497529838
ENSG00000162510,6.723616076,6.590060898,6.850765612,6.27712853,6.317676649,6.454566232
ENSG00000186056,7.373782058,7.014249706,7.73162034,7.299424067,7.116318349,8.055500013
ENSG00000162511,15.18494638,14.6386482,14.20939285,16.17407567,15.81523935,15.83006908
ENSG00000162512,8.534997825,7.757034074,9.277533129,7.23757841,9.11945275,7.989185245
ENSG00000134644,12.88514397,12.5406724,12.93744352,12.71923554,12.2590447,12.62025713
ENSG00000060688,12.36490936,12.24692124,12.17237465,11.42036522,11.91049957,11.1118115
ENSG00000229447,6.166599461,6.477882595,6.417368493,6.169412848,6.190960507,6.306399962
ENSG00000121766,10.8242802,10.70539212,10.66021412,10.90894574,10.96973307,10.82804247
ENSG00000121769,6.395906702,7.735700307,6.328775079,6.367314084,8.145433389,6.805884279
ENSG00000168528,6.395906702,7.065877391,6.691392152,6.750116171,7.611720576,7.623498462
ENSG00000142910,6.395906702,6.477882595,5.684002536,5.684002536,5.955976396,5.951075045
ENSG00000121764,6.058513389,6.173951857,6.09381558,6.080957172,6.068066365,6.215893106
ENSG00000162517,12.82614807,12.1323056,12.52219651,12.43561198,11.87890293,11.9847352
ENSG00000235790,6.329109341,6.373645091,6.224787199,6.169412848,6.068066365,6.215893106
ENSG00000264078,6.212174677,6.084680694,6.09381558,5.965133095,5.684002536,6.061164679
ENSG00000084636,5.90063054,6.131617921,5.684002536,5.965133095,5.876459265,5.872985945
ENSG00000121753,10.98180633,9.81873255,13.0108213,7.910951595,7.695964939,9.663071704
ENSG00000134668,5.684002536,6.917242183,5.684002536,5.684002536,7.406933883,5.684002536
ENSG00000269967,6.058513389,6.45326313,6.141806269,6.080957172,5.955976396,6.061164679
ENSG00000184007,15.25936651,15.09113413,15.05987834,15.05848459,15.00616536,14.51480549
ENSG00000228634,6.253970968,6.314537953,6.1850857,6.207898878,6.153695847,6.181888762
ENSG00000121774,14.16608357,14.13759092,13.98745348,13.82548233,14.05007594,13.11625429
